,address,tokens_bought,tokens_sold,total_transactions,unique_tokens_bought,unique_tokens_sold,net_posters
3053,0xa91fe56c41e98a702c021715ca9ffca26bd358dd,1,1,2,1,1,0
3054,0xaab4667dd4a832e2a8072e51d527af07425da7e0,1,1,2,1,1,0
3055,0x77f779ab2bdcd641eda87c66f6bb6dde44d449f1,1,1,2,1,1,0
3056,0x1ec99fd16a034da8ffc747858f8ea74daac0bb8b,1,1,2,1,1,0
3057,0x8ba024c40660002e309eedae395c6b483d60a695,1,1,2,1,1,0
3058,0xd4228bef90531103c70489c5270102cdfce993c3,1,1,2,1,1,0
3059,0x7b467ad59008b8435e46a150d2318da2af84f068,1,1,2,1,1,0
3060,0xa96edca564a891d7a000359da43195b5c7229f89,1,1,2,1,1,0
3061,0x7795c0475faf6c360c4a5748173c72c4f27424f3,1,1,2,1,1,0
3062,0x1525016bfc69a6388042c43c70ab80924a2272d5,1,1,2,1,1,0
3063,0x1d6799a9705510c18b982f04e6cc2b6bd183c094,2,0,2,2,0,2
3064,0x7fb653f2f5a3ffa425f8e9a9efdff6778217ae26,1,1,2,1,1,0
3065,0x51081554a3637d5fdd58cde93610528b24bd7489,1,1,2,1,1,0
3066,0x72f1c8601c30c6f42ca8b0e85d1b2f87626a0deb,1,1,2,1,1,0
3067,0x949e2988b857af2a3c9429e763d13202b7b25c88,1,1,2,1,1,0
3068,0x6e15276248be70a3d1bcfe2852e75b81a9d6eafe,1,1,2,1,1,0
3069,0xfcf81069eabdf98ce02c9fc3510e5c64135772ef,1,1,2,1,1,0
3070,0x206f4941dfc24bde7de12820adf5c67d3730f586,1,1,2,1,1,0
3071,0x4dc080b14993d0c02c7d91dde86fb3825a46ca60,1,1,2,1,1,0
3072,0x35fe9f54f63c6765b16292ba9a17d6808ff6eb6c,1,1,2,1,1,0
3073,0xba5e26770db2706c13da908b207431172012acd3,1,1,2,1,1,0
3074,0x95f4e0f6062cdfd5e34005c8acf143b7ce771ce5,1,1,2,1,1,0
3075,0x04c22b8292af888f0d905b5e27610c19652388ed,1,1,2,1,1,0
3076,0x06e2f5acd78d123d1a09bb9633f34a72e5666666,1,1,2,1,1,0
3077,0xe1514c968e63a3d11b53ec8fb8b4439bd1cc919e,1,1,2,1,1,0
3078,0xb14130755bdc32f3540b8ff1ab417304c80d0eef,1,1,2,1,1,0
3079,0x30a04bf00b0d0aae4f654a56b947650eef910300,1,1,2,1,1,0
3080,0x72a7d01f3ee0ccc6b2d527b4fc593b338a54c82c,1,1,2,1,1,0
3081,0x8093fb4baf731cb822ccbf1366cbde602d0610d7,1,1,2,1,1,0
3082,0x29ae04dd09057d8d7e57bc878e4bb33168e0a45e,1,1,2,1,1,0
3083,0xc43adbfe47db16d23f140d24d2bdea5f8c616822,1,1,2,1,1,0
3084,0xc6b51bec7a2053f330fefbb4e8d66033def5f6fd,1,1,2,1,1,0
3085,0x3cbac2f81b6d2aed9448ef952d1902160380122c,1,1,2,1,1,0
3086,0x0daef89a7d468ef86fcb6df8cbe5d3e9ff4355f4,1,1,2,1,1,0
3087,0xfce3754e75d57778ac509642fa0f6add3d8ddd92,2,0,2,2,0,2
3088,0xa343496613fd345c50c7b4e363dd423d25989048,1,1,2,1,1,0
3089,0xa58cc23a546b6ce08ee258cfb54d92d4cc151ba4,1,1,2,1,1,0
3090,0x176562764cf9e7e46cb8d1d7ee2b0e6908b7dfd6,1,1,2,1,1,0
3091,0x6bc02c7c678e3ae896de5b0e28e71de899fc5869,1,1,2,1,1,0
3092,0xa66952f6c12e724c29eee6a40ea26ebf67d834a1,1,1,2,1,1,0
3093,0x488829c889abc6a3b01c6db68966f1638c6f6a2a,1,1,2,1,1,0
3094,0x3ab21268edbfa002b41939efd9b482ea2e8b33ad,1,1,2,1,1,0
3095,0xc79ead066ba487398f57f6083a97890d77c55482,1,1,2,1,1,0
3096,0x20bbeadb83e448b0bd0e48b9164a837b71aa2be4,1,1,2,1,1,0
3097,0x01d843db88d4b6b292fe1fabf9f38e30e9e33bd2,1,1,2,1,1,0
3098,0xf7f6f7ec25c52c3e4794c9e2d32020ec00c07dc2,1,1,2,1,1,0
3099,0x59ad46edbb8266b3280502445c3eacf7eb54690e,1,1,2,1,1,0
3100,0x324e0fa3b2a6efb2b233e7cf030e9845180cf7d2,1,1,2,1,1,0
3101,0x4567cb01a2c83d4abe26ed2caecfdb3fb142b082,1,1,2,1,1,0
3102,0x2a73f96dbcb56bbf0ae892e5e17d9f5589aa4e6e,1,1,2,1,1,0
3103,0x5a35282125647253afd8af1a43bcde757bc10b3b,1,1,2,1,1,0
3104,0xffd06caa72cef7aa6798f0feb8b1aec097b70304,1,1,2,1,1,0
3105,0xae1360c94eae420b023eca813696e422d147c3f2,1,1,2,1,1,0
3106,0xcaf81d4aeb1aa28ecfee11f6c43b3e30b7c220b7,1,1,2,1,1,0
3107,0x0595297e8838cbdc51c9fba7e5c516b7a7c21470,1,1,2,1,1,0
3108,0x56c5d1c498d41b2b2302c737445716c861e21e8b,1,1,2,1,1,0
3109,0xd6a710d262dc91943c5bec00f72f04014350af2c,1,1,2,1,1,0
3110,0xf108a047f721c36369dcba5137752bab96c532fb,1,1,2,1,1,0
3111,0x60d1810b15cadc39e9923f9f74460de6a01ad44c,1,1,2,1,1,0
3112,0x26e4a7251a28d50c7b26dbb20811fde25089729f,2,0,2,2,0,2
3113,0x7db73a2ea36ecd18d31c8251cd472d619bcc9e8a,1,1,2,1,1,0
3114,0x1f13a5dc44911ebd98ea1b55ab5b7b2a99acca14,1,1,2,1,1,0
3115,0xfb0ef539de084540d22a3adfb6695c745eec322b,2,0,2,2,0,2
3116,0x27c30763dcef725e4cf55ff22a7294cf1e00cd9d,1,1,2,1,1,0
3117,0x82e93455db09013d8b4070a6e29a4b51bfafa102,1,1,2,1,1,0
3118,0x2784d9d3021eb23919e2e5383a15087c6c45daa1,1,1,2,1,1,0
3119,0x5fa9b5b9cde9a7d7f27e61522da3b2dd728e1ab4,1,1,2,1,1,0
3120,0xef6dbfb522fbf94358a98b13d2d6da1b9fc64c04,1,1,2,1,1,0
3121,0x99b379c917c58960ac43a75ccd513635c15d1777,1,1,2,1,1,0
3122,0x9ff0d37ebdac4cf853373066bc156515060a70cf,1,1,2,1,1,0
3123,0x7951b6f5533a43e2bb09b9a2530a73b6455a4982,1,1,2,1,1,0
3124,0x321a667c97ca56d62b57be1a8477f978efabd72a,1,1,2,1,1,0
3125,0x510ed8c91250c0c6044235d81b3977aca0f9d691,1,1,2,1,1,0
3126,0x6832f1471fe79955008ea7fd2e9b58c15c66e344,1,1,2,1,1,0
3127,0x904fcc3fd2a269983e2821a087e72525b8415a9d,1,1,2,1,1,0
3128,0x8d27e12c73f1415c01160bbc6a4cf0e19726007d,1,1,2,1,1,0
3129,0x341eae3eb086a09e8570a472b7333584f9fb3fea,1,1,2,1,1,0
3130,0x8467f6ae8bd71a24002ff29e1993e1d05f7abae6,1,1,2,1,1,0
3131,0x86addb16dfa8edea5104285990a8757826aad550,1,1,2,1,1,0
3132,0xd9b067da463e656caa2dee8c1438afdd30dfc32e,1,1,2,1,1,0
3133,0x9513a80316bae8997e86551bb23bf918e89f5fc1,1,1,2,1,1,0
3134,0x3754469fb055400c816e4f8ec0223912cd9fbc7b,1,1,2,1,1,0
3135,0x714d7baf5067855eba892296b6c6d94a09857010,1,1,2,1,1,0
3136,0xcd34087a3e13fcec3d42ad62ea4a1c6ba4db35f3,1,1,2,1,1,0
3137,0xf35abeff1c7fe158c2362db889a8c00d4296354b,1,1,2,1,1,0
3138,0x0e0e3af1144f0cd4cb5fc208719fe4382f1e17b6,1,1,2,1,1,0
3139,0xf4bd191f6507eb5582116c96f30cdb4f520efd19,1,1,2,1,1,0
3140,0xda2a0df60d56a7461ff293f18bc0c6c0e9a9d8d4,1,1,2,1,1,0
3141,0x343f1c529765464242f15440a7cdb76a28397c39,1,1,2,1,1,0
3142,0xc8f7643165302508e669a64d39d767f851b477d0,1,1,2,1,1,0
3143,0xd9b92d84192edd57cfea86065010c19ea6e87c55,1,1,2,1,1,0
3144,0x136518613979de7e1e4d50f8909897a46e0f7325,1,1,2,1,1,0
3145,0x2619d62b369c7ffb767dc960fafd9dd58383b97d,1,1,2,1,1,0
3146,0x0228aca40362f58092c3dc6c3b5e23690f91e37f,1,1,2,1,1,0
3147,0x626878efa0e2ef2721a38e398d56e29e8c86fcc5,1,1,2,1,1,0
3148,0x1be58857d68a9874f4728d94b0eb294ffd086582,1,1,2,1,1,0
3149,0xe74fa2fc8dabf8e5117d20b82493f05cd69c874f,1,1,2,1,1,0
3150,0x6b38b2f7f357cf97bd58eb5d2f94e3cdc8a7e70c,2,0,2,2,0,2
3151,0xb69267085470e0160100710c32dfb1ff87002dad,1,1,2,1,1,0
3152,0x452cd1f426193f56db6ccdf9f75cec63304d8433,1,1,2,1,1,0
3153,0x92a79d94c0850738722d0c3fea67b7fead41dfad,1,1,2,1,1,0
3154,0x9e9466f6e8dda33a00917461f71cef1bf12f2dca,1,1,2,1,1,0
3155,0xd04cf895a0fdd8259e6accfc228726e5d254d23e,1,1,2,1,1,0
3156,0xa6c0f7bde119930fb919ed02f8155887ecf0d756,1,1,2,1,1,0
3157,0xa14f10df35dfb392905c4872be618b3849f81aa5,1,1,2,1,1,0
3158,0x45afe933cfc9a13fa668ad79f9605b7063dfdb92,1,1,2,1,1,0
3159,0xe0b3ff8a3d6418e0bc09d8a6ca81d8d11a01ede6,1,1,2,1,1,0
3160,0x99222201f28e82c399f1bc41c046c7e4501bd1a0,1,1,2,1,1,0
3161,0xc6ea4c276275b69e0304e77d81a0135b0bca4408,1,1,2,1,1,0
3162,0x893d3944fc1c1115035586097e61ba1bc63d2603,1,1,2,1,1,0
3163,0x13a36cd49f4abae43c3abc5b88629d6aecd82dce,1,1,2,1,1,0
3164,0xe71a126d41d167ce3ca048ccce3f61fa83274535,1,1,2,1,1,0
3165,0xb87bdacb500be2632bfdf6651ed5767baafa80df,1,1,2,1,1,0
3166,0xa8b44d98f6092529deb51fff42a69ebd00122409,1,1,2,1,1,0
3167,0xfa42d7f197f2793cca274186a4bdbf6ade5a8884,1,1,2,1,1,0
3168,0xcf0e3b7b18953afc3e96fe5fe1fc6d6cb7becbc9,1,1,2,1,1,0
3169,0x65e5cc34b92e6dfa3c708c7911ab11ad4f65b54e,1,1,2,1,1,0
3170,0x6dfa873c55f638449ce58fd88e11c9f5fdbaf315,2,0,2,2,0,2
3171,0x88cee4aedcbf52ebc05786693852ee57a8c2c828,1,1,2,1,1,0
3172,0x15c4672875c3dc7e7f1138262a53e1a365cf9a00,1,1,2,1,1,0
3173,0xf2264966b4ba1ce5b499ca09de8d21a791b99b1c,1,1,2,1,1,0
3174,0xf63be97ff407e614f9db7e7ecf8ce1b087b5f644,1,1,2,1,1,0
3175,0x73b58fe27a79673f17bcf502cd5c14eef6c825d4,1,1,2,1,1,0
3176,0xfefdbf6e134f4fe170edc81df5fda47532242c7c,1,1,2,1,1,0
3177,0x3893e707ef23ad48c89d4af55d289a61f42a2535,1,1,2,1,1,0
3178,0xe2f5d8b60cd30b06e48b1dade0dbe49196639baa,1,1,2,1,1,0
3179,0x47c81cc164230f4c90c727c5ef82cacd6ac91388,1,1,2,1,1,0
3180,0x7e31e8e243e3a0dff1ff6ae91da81d51efdf05d0,1,1,2,1,1,0
3181,0xb870fe92e6cff226469ab091a0785b056ab72008,1,1,2,1,1,0
3182,0x5a89caaaa8e1208cd8ff9b5f8c791accb5f7371b,1,1,2,1,1,0
3183,0xaaa19ce32ea88d43d2a4799e4a64a587fb22eb6e,1,1,2,1,1,0
3184,0x13a783a774a4849e41e495cef4cff201fde1f740,1,1,2,1,1,0
3185,0x4ffc5f22770ab6046c8d66dabae3a9cd1e7a03e7,1,1,2,1,1,0
3186,0x123e3cee5afbdbe6476e5d907a41688bd0b80ad1,1,1,2,1,1,0
3187,0x81aafaa45953298faa28d86939affe5ef8321a20,1,1,2,1,1,0
3188,0xc15c7ae68c860465d12b3ade007794a939907b80,1,1,2,1,1,0
3189,0x8e4052418aa50a3674f8596accd9484d70ef7c57,1,1,2,1,1,0
3190,0xad16a6dacac20aecb1ebc9efcd461b4c142d5b70,1,1,2,1,1,0
3191,0x28300ca36b87dd0f1a9be49d247cd40c332f4e0d,1,1,2,1,1,0
3192,0x95b2b6302ed23a026946637a30010d792375b4d5,1,1,2,1,1,0
3193,0xdc55ee0a6a238f8ca64cabd45b4491fc9037f203,1,1,2,1,1,0
3194,0xdbf12acb93d8fd935d37314f325be5a49be8e49e,1,1,2,1,1,0
3195,0x085c2258fc91323f02423b3199492abd6d01c137,1,1,2,1,1,0
3196,0xa0a59da94f30e8b615591a9d1aa6cd9bbb3e28a0,1,1,2,1,1,0
3197,0x29243eabab8120c439efeed28c153fb67485bfe7,1,1,2,1,1,0
3198,0x9f525992657d6d611e7491847165337f9d0b5bd8,1,1,2,1,1,0
3199,0x352a45cc1aa286c643a9471a04435dd88a027d88,1,1,2,1,1,0
3200,0xe06ce2ca5418f0763e9091f5bb348707a1b65bde,1,1,2,1,1,0
3201,0x61f590ebb68d420f80aa4f6f421a3bbf8fe05380,1,1,2,1,1,0
3202,0xe948ed09e81583c6db6d67b7d7a44e2e91789555,1,1,2,1,1,0
3203,0x7228dc997fdf0fe229bb7fe61f1de55b2bfb2074,1,1,2,1,1,0
3204,0x4892bfd55bdd0b1fa6d4322d99a78c0e037e11f0,1,1,2,1,1,0
3205,0x7df457aeb09c90ea3554b12077f8fe6dbdb081e9,1,1,2,1,1,0
3206,0x73ccca7296dfedb88bfd68ceda833d8d79abb35f,2,0,2,2,0,2
3207,0xa7186856cd357ef1127a412b7f2865d0658a46bc,1,1,2,1,1,0
3208,0x6f35c4ccb1710bb58f6fd8323a6ccf9d4ad9e2ca,1,1,2,1,1,0
3209,0x2014c9da0ef0bbf091f292dd455409701b01a737,1,1,2,1,1,0
3210,0x5af1be892b4108cbdbe7c2153f9766d7a4b589e2,1,1,2,1,1,0
3211,0xc145414460edba004827e34c9eec61eaccdce237,1,1,2,1,1,0
3212,0x55550c03b0c9b87002c4351e1958cc588578a5fa,1,1,2,1,1,0
3213,0xbb463d23c580ba6527186e18edec74786a273247,1,1,2,1,1,0
3214,0x1e811f8af8a70205b7e5de9cfaa404df54055203,1,1,2,1,1,0
3215,0x07ec3322cc8cb577ff751df962979bf371639dca,1,1,2,1,1,0
3216,0x062c1929520c0b787762dd18d95aa41a785cd088,1,1,2,1,1,0
3217,0x5f1d1c385d8e934268a3a4fb49816c6d06724c00,1,1,2,1,1,0
3218,0x5e3b74fd469a70afc7aef33b01955eada05dd32b,1,1,2,1,1,0
3219,0x5076e1141d0947e22eb1c38d09e918b1c01ba3c2,1,1,2,1,1,0
3220,0xd2de0c534bdf0377ec0b61d196ff519b116ed6c2,1,1,2,1,1,0
3221,0xcd415ffd988c5421cd25e2557154506045a42283,1,1,2,1,1,0
3222,0x65901200f3201c6e6ae54e1efbbe89fb7dda6ddb,1,1,2,1,1,0
3223,0x76ef4335a0049768940314f6f1416906c819347a,1,1,2,1,1,0
3224,0xb2b08423e404e637e2a347a9b5b457882ba496d3,1,1,2,1,1,0
3225,0x5f094eb818eb864a53ee571d3fe42b43762e377b,1,1,2,1,1,0
3226,0x2dfb6c27ef4b63bd85616eaf0ecbfbc9441088d5,1,1,2,1,1,0
3227,0x930789fb53589be49883f0d9e58da0f09d78dffa,1,1,2,1,1,0
3228,0x2af3f5a0f27d125b799d68794953eb3c3aa364d8,1,1,2,1,1,0
3229,0x7d3d55b3de57789fe744ff24924dc8609c39f01c,1,1,2,1,1,0
3230,0x7c846e2487a8b6ab7a4ceec6a2073c5ce388e2ff,1,1,2,1,1,0
3231,0xc7d75ccdad8c368382e490ffd64b7ee2c2a0bb62,1,1,2,1,1,0
3232,0x986204cc94428354885e237d87dc0ff9836dfc89,2,0,2,2,0,2
3233,0xfee069692c5a48ede946900ad8ddc13e76ca2f3f,1,1,2,1,1,0
3234,0xe994ed0673703eb613c8a01f8c4b1fa5ca517c72,1,1,2,1,1,0
3235,0xe03bf98dd5b69d6070875b9f19cbd2ef38ef20f2,1,1,2,1,1,0
3236,0xf0e9d9b6f9676290143b845e1eb26a13120fc63a,2,0,2,2,0,2
3237,0x675e21a002f7acf5caa0b12e02323bd4f5af0833,1,1,2,1,1,0
3238,0xc363837212bae1b6ce4ec2ff489d31c623688ef3,1,1,2,1,1,0
3239,0xd2927a91570146218ed700566df516d67c5ecfab,2,0,2,2,0,2
3240,0xd979ffcae971bc45ab29e838a3c57a024814e05e,1,1,2,1,1,0
3241,0xc12311c16228d424c9ca082b4e0c5207dbf26901,1,1,2,1,1,0
3242,0x3142987d49ad38235b270da41e7dd5c387e3d7ca,1,1,2,1,1,0
3243,0x4a9fdac342413ee706f933d41a761eb776938a73,1,1,2,1,1,0
3244,0xa226593da49d47e60821b4a7ffc30b79ce966a42,1,1,2,1,1,0
3245,0x33f99cd0e3c56a6852d4627455296f30f2851772,2,0,2,2,0,2
3246,0xe376591652012958296193ce1dd13d5607071964,1,1,2,1,1,0
3247,0x872b6c97bd7b73e7c700442a2a5415435c2317e7,1,1,2,1,1,0
3248,0x9bc83dd1c98b5df584ac7630038a7afae47e3c41,1,1,2,1,1,0
3249,0xf57c1a05e4c512275650f75ad2b8074700017f0b,1,1,2,1,1,0
3250,0x20381e5af7e8f75daf7ffb020444cb2fcc7a12c5,1,1,2,1,1,0
3251,0x6c6fa0c7461cbed98c9b977b1914dde694837344,1,1,2,1,1,0
3252,0xa22b1a3d2ae3719fce4411cc84243ea6a2166460,1,1,2,1,1,0
3253,0xc10535d71513ab2abdf192dfdaa2a3e94134b377,1,1,2,1,1,0
3254,0x9d3bea971d35027e5e1472a871f97e3b238f37a9,1,1,2,1,1,0
3255,0x71e2788b29e032226e6d3b6e5b35490fd3e478c3,1,1,2,1,1,0
3256,0x8fd6fd793545fbcafd3afd3576f70464c11bd5fb,1,1,2,1,1,0
3257,0x5c2c3764a4ba0a4ea4b81532aa48e3a72ad0655b,1,1,2,1,1,0
3258,0x0d53eed5194de1e6af35943453280697cc71d91b,1,1,2,1,1,0
3259,0xf14274237c7f039fcc7e08546a5e9726e8e2d888,1,1,2,1,1,0
3260,0x977845e404918808ec8cdd57c448d7f9834328a2,1,1,2,1,1,0
3261,0x27aa3bb39ce7bddb868edc907828bf2c69036ddf,2,0,2,2,0,2
3262,0x21ba9d4eb2d9a4c3c575fd69d6cd0387c6eea07d,1,1,2,1,1,0
3263,0x6d73c335962070003a1e2c48bdc5ad27a93f079a,1,1,2,1,1,0
3264,0x466ee053873674427b4190dcbf6a216111f70746,1,1,2,1,1,0
3265,0xeff04a7f8d4433d1dcc00ec9becb19c73212e3f2,1,1,2,1,1,0
3266,0x1f2a26faaca209e105c35e20a666f92c5e455d77,1,1,2,1,1,0
3267,0xe12d731750e222ec53b001e00d978901b134cfc9,1,1,2,1,1,0
3268,0x058b3841d37bf378f2305f452bcb3812b2e98177,1,1,2,1,1,0
3269,0x90fbc8ddc797691229d3cac133f0599060bfa659,1,1,2,1,1,0
3270,0xcf3aa9cdf475358c72d057b95652f887f24caad1,1,1,2,1,1,0
3271,0xd8fd484dc41cdbebcc5527a41056060791aba524,1,1,2,1,1,0
3272,0xc0b6466693f3422bc92e84bf37c186b264bd96b2,1,1,2,1,1,0
3273,0xb997887bfb6ddcb188b5f3693a15b3111f2f791a,1,1,2,1,1,0
3274,0xd1ab4c2df29277eef2c1b3515d9abdb2859e58da,1,1,2,1,1,0
3275,0x01ca54efcc75ca325f6c586abd0386e16cc72d2e,1,1,2,1,1,0
3276,0x536318b75b26322d0f423d69e6d86cc97a45ab79,1,1,2,1,1,0
3277,0x298792c36865548c86cb8cf4dcdbbf33a77989fc,1,1,2,1,1,0
3278,0x09fc700c0a1455f7273c544986922a949cd01cbd,1,1,2,1,1,0
3279,0x0e915d48c85a6c8a4a1f8ebae7ce1ffb0db5ead4,1,1,2,1,1,0
3280,0xb2b6b71d3200bd3558a59d7cc29e36c3446187ae,2,0,2,2,0,2
3281,0x13b00b6576fd7ff5029aff4b5fddd05674e5c6f7,1,1,2,1,1,0
3282,0x50a269ff3238db9c60ac2205cf5268e009753de8,1,1,2,1,1,0
3283,0xd443ef4b553b937113028a43466f902b17ea5ab3,1,1,2,1,1,0
3284,0x3b2d09097d9fb9fd2aeb4e3462d69b586decec0b,1,1,2,1,1,0
3285,0x3f67bbf314c2fca7808dba7f7156e5895ac0bc14,1,1,2,1,1,0
3286,0x3e27d0cee58273fff8053043963d0c49bf5dfee7,1,1,2,1,1,0
3287,0x1ce99932fd278e00911814dc4bd403e1293d8ed2,1,1,2,1,1,0
3288,0x52a84d59373684a7696d8a39306f8a44bcd4241c,2,0,2,2,0,2
3289,0x8c85f4b81e6e43a81d4ff42e7bdfc8e4d34cb369,1,1,2,1,1,0
3290,0x7cffbbd62f53aa1fffbfae58bb50bbb193d2afa9,1,1,2,1,1,0
3291,0x7b26ae9174075feba760b39ef44ca5a18ee2ce1b,1,1,2,1,1,0
3292,0x54766187e70b5c8f75bfb1921a2b3e2a3117e47f,1,1,2,1,1,0
3293,0x10c1920bbe47a9806eae7082cdfe93af33ae369c,1,1,2,1,1,0
3294,0xedb8aef73d12bd3652da42ef6275b098e1faefc6,1,1,2,1,1,0
3295,0x4c7984bd3999ca90eb16914bdd9db436a2a8a66a,1,1,2,1,1,0
3296,0x9a1ee56592a98aff75abebc3ab95e8af712d8e31,1,1,2,1,1,0
3297,0xfc137ea8b0fa4193f18c1a24449287d9015ecbef,1,1,2,1,1,0
3298,0xce53e7dc430f010fe01e52a20bac39a59dca2826,1,1,2,1,1,0
3299,0xf3dd450b30958c820781873c3287ace1e4424cac,1,1,2,1,1,0
3300,0xd791427e372186e90637caf1d6d6afb054beec7a,1,1,2,1,1,0
3301,0x1eebd2f9ad2675e127e5074fc489e5489a8ca481,1,1,2,1,1,0
3302,0x0551eec9820a6cd9fcbc10526c09f3f659a9b8f8,1,1,2,1,1,0
3303,0xec9c9d76283766ccfe8901b2081abaecbe13d5d4,1,1,2,1,1,0
3304,0x10a2e2eba934c9d494d49b1847eeb103f89746f0,1,1,2,1,1,0
3305,0xfacdc8b7f98bf21bbfcb2b5d0ae97852a038735d,1,1,2,1,1,0
3306,0xc45c740e7bb99c22379645351f843771b4a28a84,1,1,2,1,1,0
3307,0xe1b22a9e3b3cd5f87a3f034311d330d731e73b14,1,1,2,1,1,0
3308,0xe31a3e7c014b180e0eaa4bc083cd8ab6a5a9623e,1,1,2,1,1,0
3309,0xa5e3e1f11091ab952e990e72fc9445965c72f33f,2,0,2,2,0,2
3310,0xc9a179f8b002d047cb909235e307c7b3ff384378,1,1,2,1,1,0
3311,0x3d0e98e7cf524f0c0d027204ebedc72466173e3a,1,1,2,1,1,0
3312,0xe73fa378100cdebd58abc85ba96ae526f223cda2,1,1,2,1,1,0
3313,0x29974f6438ded317718744be42bf560664031ec7,1,1,2,1,1,0
3314,0xa06e60e6fbd749a82d09b7bdccb6b23cdfd8a6a0,1,1,2,1,1,0
3315,0x02469e7afb9e193f40790c25811c5970050ebffe,1,1,2,1,1,0
3316,0x7ab7041bc05b81b751ba1d36142c040542dae206,1,1,2,1,1,0
3317,0xe6c94a0fe87e0ab5c76f240a427696dbddf598c9,2,0,2,2,0,2
3318,0x680d3a34e499c72d247dc1af57053fdf80898b33,1,1,2,1,1,0
3319,0x55e40a0a89bb45731e88ddcd869d8dcace01c394,1,1,2,1,1,0
3320,0xd10a0eb797f99cca870690f5e647f533dc4d93f3,1,1,2,1,1,0
3321,0x2433dbbbb9f6edf74ea9088255ba8286b43a036f,1,1,2,1,1,0
3322,0xf4fe457cc06f1860443fe28c66aaa86b611a9ebf,1,1,2,1,1,0
3323,0xadc0a789f09f3a936b370df8a1880527ad86222f,1,1,2,1,1,0
3324,0x5db1a08e5caddcda172effb95f104d913c4e45de,1,1,2,1,1,0
3325,0x15e8d7bd0769ab96b0e385c441bed3a9a21d190c,1,1,2,1,1,0
3326,0xa22dc1a19cae02a7b1372465cee9ed67a76a81c7,1,1,2,1,1,0
3327,0x2b4b676397a75746b77b2f5999f106929174fc01,1,1,2,1,1,0
3328,0x1ef5033103828df7556793177aabe6ade136fe1c,1,1,2,1,1,0
3329,0x05efe3fe9eebd2d56759b52f6e9c2e4ff5c43c64,1,1,2,1,1,0
3330,0xa54c9738e8f39ed4bff05fc1b4718359450554e6,1,1,2,1,1,0
3331,0xd4dcbf77cfa94a9658bfc7ed02b8580dece04eaa,1,1,2,1,1,0
3332,0x52ec89c04b0709d8a0be9584c5bb63bfe96f83a2,1,1,2,1,1,0
3333,0xe47a6e20447a9e64cd6ebef7e576a8fe7f04d09c,1,1,2,1,1,0
3334,0xeb2731794a9627db5fded25e7f8bb977fad767d7,1,1,2,1,1,0
3335,0x6edc12e6954a6c26b3f73453039d3f15b2f1720d,1,1,2,1,1,0
3336,0xcb35ed94efc9fe68b83360e6fdea4deaca5856fd,1,1,2,1,1,0
3337,0x93c4732ba6ad00b1923c40b213162f7a654291b9,1,1,2,1,1,0
3338,0x86301d3dc6822a475685d0fa5e6bf0bbfe66b73c,1,1,2,1,1,0
3339,0xa3ecd3267eb724674ee3f28a883f908e2142b6d2,1,1,2,1,1,0
3340,0xe50fb1d6449cabd9bf709f357b766ad573e2e726,1,1,2,1,1,0
3341,0x91c1b815357295d1b54ae8c09d681703067ad504,2,0,2,2,0,2
3342,0x1dc4012c200444541ac263894590779a8c3ea64b,1,1,2,1,1,0
3343,0x769ebe155dfa8b7f5ec6b1b138f4d7e741774e64,1,1,2,1,1,0
3344,0x9c60e159269640bee4cd0e49a7aacf8b6444453d,2,0,2,2,0,2
3345,0x148c3a0490cf722262aa4c786a3816801e3fa632,1,1,2,1,1,0
3346,0x8e88b451cec7bffb0d785bd51d529602a5c950b4,1,1,2,1,1,0
3347,0x962889273705a4de31aadc3e8e49284e16c8c8e6,1,1,2,1,1,0
3348,0xa417100ddcd35787e6c0598e63db45ef5ecca567,1,1,2,1,1,0
3349,0x61d0ec3b806e4ae7a88abd82b9aaaa21f1e15d18,1,1,2,1,1,0
3350,0xa52729480c70b8963f2ba4181f42ed45a1da4386,1,1,2,1,1,0
3351,0xf668cc6cde8ae8670d90400c32efd78c8d6e243a,1,1,2,1,1,0
3352,0x2172b9a5824a73c6b356b4960c3dcf5c7a35036a,1,1,2,1,1,0
3353,0xc315f3c6348ced4cef570e0874e73a6276f4488f,1,1,2,1,1,0
3354,0x782db3ae31a7406849c84f9bb0189defdd26b4d2,1,1,2,1,1,0
3355,0x5053d3062337d7e3fbacdf610d87858b62a05b00,1,1,2,1,1,0
3356,0xd9d24d5b8b6e649d696297bdef3bffb5be90ff49,1,1,2,1,1,0
3357,0x17a9d2df8f44b35e49204a2b2520c69f370494e5,1,1,2,1,1,0
3358,0x07d88d5ce2653156af921935ef1642a70cf30567,1,1,2,1,1,0
3359,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,1,1,2,1,1,0
3360,0x3149ca01b2ea381b622cf9953b85427a05f3d523,1,1,2,1,1,0
3361,0x4b63c891aad2693f25cfc450be62170637c42ea9,1,1,2,1,1,0
3362,0x294d41d029059022b879506498b1a8b4afeb6702,1,1,2,1,1,0
3363,0xbb74239e6b33857523ec9b37a33c8fdf1d25d127,1,1,2,1,1,0
3364,0x084538bf6ddd237a8bfdbc1ae52f1263f82f1af9,1,1,2,1,1,0
3365,0x104456a2b819097669ad41d348b626a689f6d9d5,1,1,2,1,1,0
3366,0x7bc1206375d60228550c1d083b1210921f3003db,1,1,2,1,1,0
3367,0xe3a591b751440dcf47922e2294a7305e781323ff,2,0,2,2,0,2
